State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
JAMMU & KASHMIR,7,KARGIL,1246.20,859.82,326.40,59.98,363.73,92.53,29.65,485.91,353.72,91.56,29.63,474.91,8475,0,8475,55,1545,10,5,0,4558,1200,5758,31,708,1,0,0,307.50,156.88,51.02,578.17,254.19,43.96,1.00,0.10,10.0,101.00,43.02,42.59,0,4558,0,0,100.00,0,0,0,0,0,0,15442,14156
JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,323.78,93.36,842.42,217.55,931.15,1991.12,740.24,201.25,103.70,1045.19,25978,64408,90386,60,1049,33,7,0,11126,28594,39720,56,1049,11,1,0,864.80,653.99,75.62,243.66,250.82,100.00,3.32,0.83,25.00,14.49,97.19,100.00,5068,801,5113,90,52.75,1932,297,2939,0,71,417,100283,13439
JAMMU & KASHMIR,9,KISHTWAR,1691.36,1201.39,421.02,68.95,283.84,78.00,11.41,373.25,206.52,77.36,11.41,295.29,22318,0,22318,10,1285,0,0,0,7413,0,7413,9,525,0,0,0,892.72,225.48,25.26,494.73,51.84,10.48,0.00,0.00,0.00,20.00,8.38,41.90,0,0,0,0,0.00,0,0,0,0,0,0,41968,4699
JAMMU & KASHMIR,10,KULGAM,746.48,519.56,180.68,46.24,330.55,139.14,137.74,607.43,383.39,116.25,15.36,515.00,11568,27306,38874,10,286,15,0,0,7568,5000,12568,10,236,15,0,0,432.72,403.49,93.25,110.11,37.01,33.61,1.52,0.20,13.16,20.00,37.67,100.00,0,3490,3000,0,46.12,0,813,460,175,110,0,56316,25068
JAMMU & KASHMIR,11,KUPWARA,2923.92,2049.74,700.41,173.77,1215.74,278.97,107.30,1602.01,944.37,278.97,106.58,1329.92,58068,18208,76276,50,2359,105,6,0,32191,4915,37106,47,1721,13,2,0,1730.79,738.64,42.68,710.82,494.00,69.50,9.92,0.70,7.06,100.00,66.03,66.03,0,2100,30021,70,6.52,0,0,0,0,0,0,96737,40894
JAMMU & KASHMIR,12,LEH (LADAKH),849.48,551.34,221.30,76.84,326.57,120.40,26.99,473.96,271.18,114.32,26.59,412.09,6090,0,6090,250,351,400,3,0,5762,0,5762,243,356,132,0,0,176.81,126.24,71.40,86.11,88.54,100.00,39.70,13.49,33.98,431.60,151.28,35.05,0,5762,0,0,100.00,0,0,0,0,0,0,14590,14757
JAMMU & KASHMIR,13,POONCH,2111.59,1462.47,493.81,155.31,881.76,338.40,159.98,1380.14,876.21,332.75,152.69,1361.65,37764,27507,65271,82,1560,51,6,0,22373,14762,37135,90,1296,6,0,0,1225.99,886.05,72.27,443.17,304.68,68.75,5.12,0.80,15.62,107.33,102.70,95.69,0,0,0,0,0.00,0,0,0,0,0,0,81670,14037
JAMMU & KASHMIR,14,PULWAMA,2187.01,1526.80,510.68,149.53,763.82,346.56,204.40,1314.78,571.72,311.16,204.40,1087.28,41902,13141,55043,64,1384,48,6,0,17015,10769,27784,64,1249,7,4,0,1374.31,557.69,40.58,351.17,301.57,85.88,4.50,0.33,7.33,102.80,114.51,100.00,0,240,16775,0,1.41,0,0,0,0,0,0,71063,50861
JAMMU & KASHMIR,15,RAJAURI,1921.22,1338.65,448.22,134.35,885.48,921.09,51.49,1858.06,712.88,921.09,51.11,1685.08,37507,223960,261467,12,1241,5,2,0,11347,16098,27445,12,1231,6,1,0,1370.61,1282.99,93.61,294.08,310.34,100.00,0.52,0.50,96.15,24.00,33.10,100.00,180,2237,1737,7,21.30,0,0,0,0,0,0,117183,12543
JAMMU & KASHMIR,16,RAMBAN,1346.71,929.89,347.29,69.53,296.68,67.98,27.24,391.90,262.43,67.98,27.24,357.65,15926,6850,22776,34,1014,25,4,0,4085,0,4085,20,370,2,0,0,637.04,180.27,28.30,390.39,119.12,30.51,2.52,0.90,35.71,68.00,34.63,50.93,0,0,0,0,0.00,0,0,0,0,0,0,52261,1027
JAMMU & KASHMIR,17,REASI,1553.66,1081.75,385.04,86.87,518.09,117.09,61.62,696.80,495.92,117.09,61.62,674.64,21500,0,21500,10,854,50,4,0,7341,297,7638,13,484,8,0,0,860.00,422.41,49.12,328.79,192.42,58.52,5.00,0.80,16.00,20.00,29.15,100.00,0,0,0,0,0.00,0,0,0,0,0,0,49914,1907
JAMMU & KASHMIR,18,SAMBA,571.14,397.25,135.62,38.27,155.47,112.57,33.77,301.81,134.76,106.95,31.88,273.59,9849,0,9849,10,70,20,0,0,1559,1998,3557,10,45,7,0,0,393.96,195.82,49.71,26.96,17.48,64.84,2.00,0.20,10.0,20.00,49.42,100.00,0,0,0,0,0.00,0,0,0,0,0,0,53197,6948
JAMMU & KASHMIR,19,SHOPIAN,682.30,472.07,168.72,41.51,238.38,141.90,42.90,423.19,219.87,123.63,31.20,374.71,10196,0,10196,10,300,10,2,0,5030,342,5372,18,105,0,1,0,407.84,296.03,72.58,115.50,33.18,28.73,1.00,0.00,0.00,20.00,18.32,91.60,0,159,2012,0,3.16,0,0,0,0,0,0,39486,16770
JAMMU & KASHMIR,20,SRINAGAR,964.02,673.02,220.89,70.11,288.87,221.09,40.25,550.21,321.76,192.93,39.75,554.45,18434,64408,82842,78,274,70,4,0,11212,18487,29699,84,196,6,4,0,638.49,365.39,57.23,84.77,68.68,81.02,7.00,0.30,4.29,105.61,71.81,68.00,0,3333,7876,3,29.73,0,95,563,0,6,83,2690,31921
JAMMU & KASHMIR,21,UDHAMPUR,2903.32,2038.97,709.68,154.67,1155.47,366.01,123.32,1644.80,844.48,366.01,116.64,1327.13,48850,44474,93324,56,2930,25,7,0,19176,8338,27514,46,2101,22,0,0,1634.92,701.38,42.90,843.89,480.06,56.89,1.56,1.66,100.00,103.00,105.72,100.00,4202,1894,13054,26,31.79,2690,2933,2300,40,161,214,77104,24321
JHARKHAND,1,BOKARO,4433.20,2956.30,1099.63,377.27,874.29,911.06,71.61,1856.96,507.58,352.51,70.35,930.45,104627,102176,206803,40,1814,249,8,0,34871,5985,40856,6,1814,249,14,14,3209.57,457.23,14.25,397.00,375.45,94.57,16.33,9.89,60.56,80.00,7.04,8.80,7567,6240,20858,144,39.59,0,0,0,0,0,0,204021,12820
JHARKHAND,2,CHATRA,3978.16,2661.34,977.35,339.47,1186.40,1027.34,98.00,2311.74,1371.40,562.06,96.55,2030.01,98223,25280,123503,50,1134,526,10,0,60032,5541,65573,19,1134,242,16,16,2900.72,1509.22,52.03,246.60,226.94,92.03,36.77,7.14,19.42,100.00,38.57,38.57,20614,3965,35428,25,40.94,1232,34,4071,0,0,204,170239,7071
JHARKHAND,3,DEOGHAR,2228.74,1444.93,516.18,267.63,1179.83,614.69,22.42,1816.94,1087.81,483.22,24.58,1595.61,75153,88207,163360,50,464,1057,10,0,75153,25513,100666,1,464,869,0,15,1551.40,1283.90,82.76,92.80,133.76,100.00,72.60,4.14,5.70,100.00,2.40,2.40,12401,9045,49826,0,28.54,197,89,1299,2,3,7,214896,7150
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,715.84,287.70,72.59,1076.13,104672,89302,193974,62,2820,73,10,0,48415,16968,65383,24,2820,102,0,12,3083.87,436.83,14.16,601.66,450.78,74.92,11.46,30.00,100.00,102.40,11.95,11.67,9103,4678,34533,101,28.46,9,0,420,216,0,3,207157,38746
JHARKHAND,5,DUMKA,5592.60,3530.00,1366.71,695.89,2666.00,1328.25,534.76,4529.00,2190.12,919.82,466.82,3576.76,148732,42024,190756,50,2926,202,10,0,130025,14500,144525,2,2926,202,72,73,3498.14,2489.57,71.17,603.50,574.32,95.16,10.10,11.57,100.00,100.00,2.00,2.00,12343,43939,71894,0,43.29,0,0,796,0,0,0,255926,12928
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,913.71,81.52,2836.14,969.97,542.34,14.75,1527.07,95558,69177,164735,50,1303,714,10,0,59257,3422,62679,25,1373,82,20,25,2581.68,1074.95,41.64,261.96,268.56,100.00,55.14,2.60,4.72,100.02,21.08,21.08,115,235,3740,0,0.59,20,0,201,0,0,0,241497,5351
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.50,1765.28,1449.75,109.30,3324.33,1225.02,418.32,56.60,1699.94,155100,44190,199290,50,2472,1762,10,0,67870,6299,74169,11,2604,368,1,13,4711.07,783.15,16.62,590.70,626.15,100.00,130.46,24.65,18.89,100.00,24.95,24.95,21,18,134,0,0.06,7,5,164,0,0,2,356247,14667
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.20,1241.78,642.33,961.38,2845.49,1269.63,578.56,274.54,2122.73,95732,114088,209820,50,1612,315,10,0,49070,7711,56781,35,1612,248,13,14,2623.77,1680.54,64.05,322.40,247.20,76.67,20.77,0.05,0.24,100.00,70.00,70.0,4943,11885,32117,57,34.29,175,335,499,161,1,42,239500,12393
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,146.06,2010.23,872.76,309.50,147.29,1329.54,97098,101793,198891,50,1190,307,10,0,55665,8376,64041,4,1190,307,19,19,2420.70,834.09,34.46,238.00,237.82,99.92,16.56,37.00,100.00,100.00,7.50,7.50,7574,32140,15951,0,71.34,0,75,28,0,0,0,176770,8770
JHARKHAND,10,HAZARIBAGH,4693.70,3072.09,1137.90,483.71,1785.42,1131.64,461.18,3378.24,1926.36,943.44,210.32,3080.12,140453,71402,211855,105,1563,169,15,0,106390,19439,125829,33,1567,169,15,45,3352.46,2370.57,70.71,382.66,462.97,100.00,17.11,21.36,100.00,210.00,9.63,4.59,10493,7801,86286,21,17.20,972,342,3886,0,5,51,252871,25506
JHARKHAND,11,JAMTARA,2541.97,1682.30,621.33,238.34,652.52,539.51,16.20,1208.23,495.73,438.92,15.81,950.46,68040,62374,130414,50,626,620,10,0,44990,4328,49318,2,626,223,0,10,1884.73,618.68,32.83,125.20,195.51,100.00,47.36,9.00,19.00,100.00,3.66,3.66,6000,7000,12000,10,28.90,0,0,0,0,0,0,135540,1412
JHARKHAND,12,KHUNTI,2549.88,1736.96,641.20,171.72,131.53,641.20,0.00,772.73,150.17,434.75,0.00,584.92,45773,11493,57266,12,1791,196,12,0,13125,5376,18501,1,1248,177,2,0,1489.84,384.10,25.78,470.56,71.60,15.22,14.48,9.05,62.50,24.00,12.00,50.0,2826,7546,2753,0,79.02,554,3631,455,0,0,21,93762,291
JHARKHAND,13,KODERMA,1713.47,1145.65,416.75,151.07,461.04,385.05,35.33,881.42,270.42,113.24,35.35,419.00,39950,37106,77056,50,472,440,10,0,21248,509,21757,0,462,320,4,12,1103.37,245.87,22.28,104.76,93.24,89.00,27.70,17.36,62.67,100.00,0.00,0.00,3230,1969,15935,0,24.47,0,0,0,0,0,0,90207,4691
JHARKHAND,14,LATEHAR,3543.85,2373.11,867.59,303.15,1714.57,642.09,32.68,2389.34,1494.85,587.37,32.82,2115.03,79635,14552,94187,50,2058,649,16,0,67457,5183,72640,28,2058,649,0,40,2222.31,1548.93,69.70,411.60,269.77,65.54,49.65,7.65,15.41,100.00,60.38,60.38,20244,27132,20081,0,70.23,1,28,0,0,0,0,122902,639
JHARKHAND,15,LOHARDAGA,869.92,577.02,199.91,92.99,510.84,214.91,31.00,756.75,637.19,156.71,21.62,815.52,22626,25229,47855,50,626,307,10,0,22817,19658,42475,10,626,307,0,6,344.36,491.44,100.00,125.20,125.20,100,20.88,23.22,100.00,100.00,36.95,36.95,887,14327,7603,0,66.68,1,0,128,1,1,17,80295,3358
JHARKHAND,16,PAKUR,2527.91,1695.61,608.00,224.30,1402.17,775.69,4.22,2182.08,1100.52,495.94,4.22,1600.68,72250,29077,101327,50,1601,685,10,0,64112,7095,71207,0,1601,298,0,52,1636.38,977.46,59.73,320.20,321.45,100.00,50.19,12.55,25.00,100.00,0.00,0.00,7247,19144,37721,0,41.16,0,0,0,0,0,0,167362,4551
JHARKHAND,17,PALAMU,3577.28,2382.22,854.31,340.75,1745.69,811.39,97.45,2654.53,1480.17,812.15,96.83,2389.15,91152,138623,229775,50,1927,99,10,0,69938,16618,86556,8,1928,99,13,13,2269.07,1860.49,81.99,385.40,394.45,100.00,5.83,3.34,57.29,100.00,9.98,9.98,22351,9349,37699,0,45.33,0,0,9,0,0,2,316135,24841
JHARKHAND,18,PASCHIM SINGHBHUM,6427.06,4303.83,1598.34,524.89,2721.87,1298.99,38.01,4058.86,1442.35,624.29,38.11,2104.75,170083,33439,203522,50,3063,361,10,0,84692,3995,88687,41,3064,361,13,20,4940.33,1094.71,22.16,617.26,612.44,99.22,18.66,18.05,96.73,100.00,64.85,64.85,6427,65353,12912,0,84.75,0,55,0,0,0,0,256019,16862
JHARKHAND,19,PURBI SINGHBHUM,2618.39,1746.17,582.12,290.10,1553.26,546.29,198.87,2298.42,1212.55,405.19,189.91,1807.66,97196,119789,216985,52,2248,337,10,0,126967,21105,148072,3,2248,337,0,21,1160.59,1067.68,91.99,504.80,504.80,100,26.32,16.85,64.02,102.75,3.82,3.72,8223,22170,83440,0,23.94,299,1887,3,0,0,0,215676,13722
JHARKHAND,20,RAMGARH,2236.36,1498.82,558.49,179.05,235.03,614.32,50.31,899.66,209.73,494.16,52.11,756.00,48992,16857,65849,40,670,40,8,0,21094,2030,23124,1,670,40,0,0,1544.05,624.50,40.45,221.00,89.09,40.31,2.00,2.00,100,80.00,0.00,0.00,2452,3960,14682,4,30.40,0,11,293,3,2,14,97889,2050
JHARKHAND,21,RANCHI,8346.42,5682.84,2059.03,604.55,4125.60,1779.77,65.77,5971.14,2254.91,1637.63,66.03,3958.57,197639,41036,238675,42,5900,1032,10,0,128890,15065,143955,28,3222,614,10,50,5465.95,2552.85,46.70,1374.50,869.29,63.24,74.26,21.08,28.39,84.00,61.58,73.31,32864,56351,39318,0,69.22,193,414,175,58,0,11,322679,25624
JHARKHAND,22,SAHIBGANJ,4031.60,2697.09,985.57,348.94,1925.47,885.76,118.25,2929.48,1727.11,880.89,26.57,2634.57,112798,12484,125282,50,1238,800,10,0,69111,11785,80896,23,1278,800,8,8,3109.03,1850.57,59.52,247.60,275.60,100.00,55.00,13.16,23.93,100.00,51.70,51.70,6159,22147,40805,0,40.96,6,12,5,0,0,0,193809,10741
JHARKHAND,23,SERAIKELA KHARSAWAN,4294.78,2885.62,1061.22,347.94,1559.66,1011.22,69.21,2640.09,756.57,298.45,68.89,1123.91,105319,62645,167964,50,1752,357,10,0,43436,5701,49137,2,1752,357,2,25,3129.43,647.39,20.69,357.60,348.39,97.42,18.25,8.60,47.12,100.00,3.80,3.80,2651,17870,22915,0,47.24,1,178,301,21,0,14,165883,476
JHARKHAND,24,SIMDEGA,2754.42,1869.79,693.24,191.39,645.13,601.57,47.07,1293.77,545.55,265.75,44.19,855.49,60505,49846,110351,50,1417,175,10,0,20052,2053,22105,6,1585,232,13,13,1830.10,286.91,15.68,391.56,293.67,75.00,8.76,20.47,100.00,100.00,3.60,3.60,3408,14470,2174,1,89.16,0,0,0,0,0,0,108683,304
KARNATAKA,1,BAGALKOT,2742.49,1805.71,665.37,271.41,1677.98,645.94,714.90,3038.82,1802.20,557.40,3.32,2362.92,74926,175385,250311,58,745,1118,10,0,73677,147267,220944,54,1025,1202,7,0,1887.95,1926.26,100.00,149.00,175.96,100.00,63.40,38.20,60.25,116.00,81.30,70.09,6987,4321,61999,370,15.35,1111,836,2609,1812,35,823,238746,11221
KARNATAKA,2,BANGALORE RURAL,2229.57,1587.61,315.68,326.28,1718.82,1043.80,1720.18,4482.80,2128.05,980.87,380.97,3489.89,63044,39979,103023,10,1420,414,5,0,97948,69778,167726,12,2706,915,0,0,1457.68,2733.07,100.00,284.00,306.16,100.00,20.70,45.75,100.00,20.00,0.00,0.00,28816,7867,53795,2000,37.45,19,11,72,8,0,451,162398,62585
KARNATAKA,3,BANGALORE URBAN,2436.51,1602.35,587.61,246.55,905.82,379.40,66.17,1351.39,877.20,378.19,17.48,1272.87,71892,28299,100191,50,86,454,10,0,50142,27603,77745,35,89,475,0,0,1962.80,1095.79,55.83,17.20,17.34,100.00,23.60,23.58,99.92,96.00,60.63,63.16,15918,1979,32215,25,35.69,0,2,179,2,1,7,207628,67179
KARNATAKA,4,BELGAUM,7526.43,4897.97,1942.03,686.43,3189.45,1374.60,729.04,5293.08,3707.09,1334.63,168.62,5210.34,196594,501172,697766,50,3290,1962,10,0,159647,334087,493734,74,3547,2322,1,0,5338.78,3566.86,66.81,850.76,807.37,94.90,98.12,123.01,100.00,100.00,83.20,83.20,19621,8902,130480,644,17.87,1526,860,12080,2294,295,4577,708069,58517
KARNATAKA,5,BELLARY,3565.21,2362.11,861.69,341.41,2214.76,553.41,109.85,2878.02,1989.37,493.36,109.85,2592.57,100252,85854,186106,93,859,582,2,0,79181,47202,126383,100,1086,843,0,0,2639.11,2041.45,77.35,171.80,191.95,100.00,29.11,43.07,100.00,186.00,156.35,84.06,19165,16869,43147,0,45.51,4458,3962,671,604,180,315,291383,29647
KARNATAKA,6,BIDAR,3122.13,2112.17,757.92,252.04,1757.03,419.82,17.72,2194.57,1167.23,381.53,3.72,1552.48,58384,125768,184152,51,1426,1165,10,0,41810,72177,113987,12,1456,1180,1,1,1701.71,1106.32,65.01,345.50,234.00,67.73,68.03,28.26,41.54,102.00,21.60,21.18,13057,10433,12547,154,56.18,1309,937,652,367,98,142,237380,16052
KARNATAKA,7,BIJAPUR,5553.91,3713.75,1413.56,426.60,2089.55,730.50,678.69,3498.74,1754.51,643.87,24.09,2422.47,127172,108608,235780,50,2129,1793,10,0,67999,60679,128678,28,2247,677,4,1,4045.49,1792.48,44.31,596.96,325.20,54.48,128.10,32.72,25.54,100.00,55.20,55.20,13673,2366,51707,254,23.59,2016,175,3525,1824,30,596,307984,8475
KARNATAKA,8,CHAMARAJANAGAR,4157.73,2768.67,1004.45,384.61,1674.08,506.91,329.62,2510.61,1773.44,504.35,117.34,2395.13,110188,28797,138985,50,369,1269,10,0,82778,21467,104245,19,297,968,8,1,3150.34,2057.22,65.30,89.40,64.62,72.28,76.16,48.97,64.30,100.00,39.40,39.40,26145,9531,47102,0,43.10,3,0,24,2,1,5,203748,19864
KARNATAKA,9,CHICKMAGALUR,2447.33,1579.36,618.04,249.93,1489.28,736.24,223.70,2449.22,1279.67,680.28,223.70,2183.65,67568,70603,138171,35,1852,764,10,0,75292,85256,160548,11,1892,816,10,1,1502.17,1778.08,100.00,370.40,212.74,57.44,38.97,51.61,100.00,70.00,22.00,31.43,15855,2713,56724,0,24.66,160,30,936,159,31,301,215334,63281
KARNATAKA,10,CHIKBALLAPUR,3442.23,2187.65,966.24,288.34,157.22,210.00,0.00,367.22,195.82,79.25,0.00,275.07,89907,36479,126386,12,941,42,6,0,76430,40039,116469,14,1582,1068,3,0,2747.65,255.18,9.29,476.94,12.00,2.52,35.82,1.32,3.69,24.00,0.00,0.00,16357,14746,45216,42,40.69,1416,1178,2027,155,55,85,220309,36018
KARNATAKA,11,CHITRADURGA,3045.66,2022.87,735.63,287.16,1950.06,897.89,1743.85,4591.80,1803.06,889.79,235.98,2928.83,75400,130585,205985,50,1422,1021,22,6,86634,60026,146660,50,1452,1166,6,2,2011.18,2429.65,100.00,284.40,140.25,49.31,51.06,57.29,100.00,100.00,111.16,100.00,22850,21107,42677,0,50.74,89,92,76,18,10,25,282019,26802
KARNATAKA,12,DAVANGERE,4632.24,3040.06,1141.57,450.61,1832.76,665.11,724.97,3222.84,2162.07,664.91,87.92,2914.90,122530,129754,252284,50,1385,972,10,0,106500,127081,233581,50,1374,980,10,0,3206.24,2363.82,73.73,334.60,255.96,76.50,48.60,43.16,88.81,100.00,71.28,71.28,11937,7961,75560,32,18.68,1312,1018,5461,1486,127,743,272929,43665
KARNATAKA,13,DHARWAD,1894.74,1284.34,452.80,157.60,1506.05,639.88,823.88,2969.81,1227.03,442.79,187.65,1857.46,53596,60267,113863,25,930,1051,10,0,59240,59827,119067,21,889,711,5,0,1068.31,1252.80,100.00,232.50,126.19,54.28,70.15,54.12,77.15,50.00,42.00,84.00,7847,6783,44610,23,24.70,531,521,8364,1160,57,242,157960,20129
KARNATAKA,14,GADAG,2072.70,1120.68,563.70,388.32,1148.71,464.53,127.85,1741.09,1203.34,408.51,80.52,1692.37,46821,39520,86341,50,291,431,10,0,51576,30450,82026,40,590,533,5,0,1407.36,1363.69,96.90,58.20,70.06,100.00,22.46,20.99,93.46,100.00,67.80,67.80,10193,5534,35849,4,30.49,562,345,1180,466,58,406,137799,8320
KARNATAKA,15,GULBARGA,9825.09,6459.55,2429.12,936.42,3666.91,1091.23,746.34,5504.48,2372.41,1047.36,137.42,3557.20,269726,172264,441990,50,4024,2232,10,0,177864,56679,234543,27,4132,2316,100,0,7617.98,2528.57,33.19,823.26,482.10,58.56,113.52,245.70,100.00,100.00,12.80,12.80,38567,30611,103036,248,38.89,1128,437,3419,951,100,271,311531,20715
KARNATAKA,16,HASSAN,2568.92,1700.64,599.83,268.45,1787.44,613.50,29.80,2430.74,2014.22,613.50,29.24,2656.96,64134,216283,280417,50,1902,1173,10,0,66052,221507,287559,36,1974,1249,8,0,1292.07,2026.60,100.00,380.40,228.28,60.01,58.66,58.66,100,100.00,189.00,100.00,8690,3121,52511,15,17.88,1276,577,10162,3483,120,2640,339911,49434
KARNATAKA,17,HAVERI,3749.61,2495.35,910.15,344.11,2256.15,934.97,106.58,3297.70,1680.44,895.76,103.82,2680.02,98436,57875,156311,53,818,785,10,0,76520,44835,121355,42,818,787,7,1,2770.76,2146.87,77.48,163.60,163.60,100,43.02,38.62,89.77,106.00,81.00,76.42,14439,12134,49742,205,34.73,930,796,830,538,14,489,254181,36011
KARNATAKA,18,KODAGU,1541.07,1025.86,357.72,157.49,860.82,234.98,69.38,1165.18,741.77,213.16,69.38,1024.30,38838,18095,56933,50,179,287,9,0,42650,21178,63828,45,237,299,1,0,869.18,817.77,94.09,63.70,57.81,90.75,19.06,19.06,100,100.00,35.80,35.80,6557,6789,29104,32,31.29,172,116,1622,334,3,76,118509,52098
KARNATAKA,19,KOLAR,1946.48,1388.58,417.94,139.96,1220.79,647.41,1000.99,2869.19,1294.28,646.66,140.58,2081.53,43183,83210,126393,12,981,64,5,0,101131,96833,197964,3,1670,2365,0,0,1340.68,1452.21,100.00,350.22,313.00,89.37,71.56,105.50,100.00,24.00,11.60,48.33,23808,11247,65076,92,34.66,83,25,195,41,1,8,226245,74617
KARNATAKA,20,KOPPAL,2610.56,1518.43,677.36,414.77,2713.17,955.41,381.65,4050.23,2329.39,632.73,356.93,3319.06,60869,177618,238487,50,870,987,3,0,84110,126626,210736,50,1022,857,2,1,1587.50,2637.71,100.00,204.00,235.50,100.00,55.36,49.13,88.75,100.00,124.84,100.00,21678,18824,43046,200,48.15,4754,6332,11153,5118,137,2038,213217,14899
KARNATAKA,21,MANDYA,5692.09,3103.45,1559.51,1029.13,2604.24,823.38,589.96,4017.58,1820.28,770.59,421.27,3012.14,128782,148152,276934,50,1631,914,10,0,128701,147901,276602,29,1631,966,10,0,3834.85,2267.72,59.13,343.30,358.18,100.00,52.97,74.79,100.00,100.00,59.60,59.60,14129,3515,111037,300,13.71,588,91,5070,793,226,784,354049,50600
KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),1660.40,1076.85,361.76,221.79,1091.36,371.93,231.16,1694.45,1112.65,367.05,211.27,1690.97,59478,35532,95010,70,1236,505,15,0,63523,35964,99487,70,1283,529,0,0,852.57,990.10,100.00,241.91,261.70,100.00,24.77,26.46,100.00,122.50,110.21,89.97,13116,5612,43397,0,29.48,21,72,238,22,0,22,220806,100025
KARNATAKA,23,MYSORE,5486.65,3546.31,1376.25,564.09,3588.14,956.79,613.09,5158.02,2719.17,809.10,292.99,3821.26,160601,42639,203240,54,1059,656,20,0,141811,96556,238367,10,2492,972,2,2,3900.43,3239.39,83.05,211.80,296.63,100.00,32.82,41.54,100.00,108.00,17.60,16.30,28339,15311,97392,5,30.78,0,0,0,0,0,0,401655,55936
KARNATAKA,24,RAICHUR,4382.99,2939.25,1086.50,357.24,1077.00,608.36,321.33,2006.69,806.76,479.02,152.57,1438.35,104887,120627,225514,52,1464,230,10,0,49362,23109,72471,55,1494,647,10,4,3278.15,922.88,28.15,292.80,190.28,64.99,11.50,31.15,100.00,104.00,87.19,83.84,7537,6785,21256,540,29.01,15,11,0,0,0,0,264274,13601
KARNATAKA,25,RAMANAGARA,1966.83,1290.30,455.99,220.54,1089.35,435.52,0.00,1524.87,702.85,289.97,0.00,992.82,41876,58807,100683,10,1186,501,0,0,42439,52657,95096,10,1208,517,0,0,1158.69,922.45,79.61,415.10,2.50,0.60,40.09,0.65,1.62,20.00,0.00,0.00,11348,3766,27325,0,35.61,690,421,15289,1796,88,69,200171,5940
KARNATAKA,26,SHIMOGA,2626.03,1724.77,548.56,352.70,2008.00,670.68,324.15,3002.83,1481.29,527.67,296.63,2305.59,99428,40151,139579,50,1616,986,23,0,110958,47313,158271,54,1398,1044,7,1,1355.03,1813.92,100.00,373.27,290.73,77.89,27.50,52.00,100.00,100.00,74.20,74.20,25091,6754,78806,920,28.70,0,0,0,0,0,0,257060,70516
KARNATAKA,27,TUMKUR,8751.31,5640.49,2325.02,785.80,3537.53,1080.35,1649.33,6267.21,3072.18,878.51,743.97,4694.67,242872,137654,380526,50,2242,1845,10,0,180529,120965,301494,44,2762,2023,2,0,6932.79,3940.34,56.84,448.40,319.47,71.25,94.48,97.83,100.00,75.00,79.02,100.00,48000,20769,89549,784,38.09,155,57,135,25,8,64,495885,61094
KARNATAKA,28,UDUPI,1719.18,836.99,476.14,406.05,947.83,435.65,3398.20,4781.68,1090.15,435.17,449.00,1974.32,52348,34286,86634,20,618,431,10,0,61636,35667,97303,20,533,441,0,0,1208.29,1635.13,100.00,147.60,118.90,80.56,22.70,27.15,100.00,40.00,57.80,100.00,5194,2781,53547,72,12.94,148,119,677,178,31,586,174548,83473
KARNATAKA,29,UTTAR KANNADA,5078.59,3245.11,1290.12,543.36,2709.56,1921.21,1075.99,5706.76,1468.04,926.31,519.19,2913.54,165492,77428,242920,50,2296,1719,10,0,127699,67045,194744,49,2314,1342,10,0,3876.23,2326.51,60.02,487.86,195.13,40.00,112.18,49.71,44.31,100.00,84.49,84.49,11220,3588,112871,54394,11.60,1416,576,569,21,3,8,226803,42503
